arxiv_id,success,runtime_s,mem_before_rss,mem_after_rss,mem_max_rss,mem_avg_rss,size_before_bytes,size_after_bytes,disk_max_bytes,final_output_size_bytes,references_count
2307.14157,True,13.94,38907904,38916096,38916096,38913365,232345,98619,2514354633,2514320650,16
2307.14158,True,10.87,38907904,38916096,38916096,38912000,719897,49083,2514369830,2514373403,4
2307.14159,True,15.49,38912000,38920192,38920192,38918144,329444,321192,2514696245,2514696247,0
2307.14160,True,21.18,38912000,39014400,39014400,38954598,7339483,1309217,2517966644,2516011343,13
2307.14161,True,14.19,39010304,37609472,39014400,39013034,4474161,490375,2519212355,2516507776,11
2307.14162,True,10.81,37617664,38633472,38633472,38024533,1435153,237606,2516746804,2516750993,13
2307.14163,True,22.15,38625280,38830080,38821888,38734233,11915586,8634694,2525391955,2525391955,15
2307.14164,True,10.51,33411072,30208000,33411072,31809536,304384,304872,2525698583,2525699638,3
2307.14165,True,19.31,28196864,27058176,28327936,28263424,7418669,424426,2528183042,2526129743,10
2307.14166,True,14.02,27054080,27578368,27561984,27257514,547273,536207,2526669123,2526669123,3
2307.14167,True,15.93,27570176,27734016,27734016,27653120,1911093,156423,2526827115,2526827117,0
2307.14168,True,20.35,27729920,28454912,28454912,28163276,2094957,2077079,2528905985,2528906291,1
2307.14169,True,15.73,28446720,28647424,28499968,28474026,323086,309803,2529224502,2529224502,20
2307.14170,True,16.69,27295744,27750400,27750400,27513856,1606,1606,2529225622,2529226206,2
2307.14171,True,15.09,27758592,26742784,27774976,27769514,2612423,117652,2531563159,2529346921,3
2307.14172,True,11.06,26746880,26865664,26804224,26775552,52375,52375,2529400390,2529400392,0
2307.14173,True,31.38,26861568,27385856,27176960,26985130,1380335,327785,2530131776,2529731209,4
2307.14174,True,16.22,27381760,27611136,27611136,27459584,1224,1224,2529731307,2529732531,0
2307.14175,True,17.63,27602944,28000256,27836416,27663360,161847,164176,2529900416,2529900416,9
2307.14176,True,25.46,28000256,28381184,28381184,28070570,392161,226479,2530128965,2530130191,3
2307.14177,True,11.89,28372992,28401664,28385280,28381184,2714456,328022,2532537674,2530463245,10
2307.14178,True,41.41,28397568,27381760,28479488,27918336,24072260,4666597,2539829768,2535131845,2
2307.14179,True,24.48,27377664,27656192,27406336,27400601,14910690,1145767,2549065821,2536298902,50
2307.14180,True,146.54,27652096,27627520,27787264,27560025,100225259,1060700,2585733516,2537365211,10
2307.14181,True,18.95,27623424,27926528,27926528,27778252,691697,694253,2538061162,2538062353,4
2307.14182,True,34.75,27959296,26378240,28016640,27983872,49076412,150086,2564906873,2538215511,0
2307.14183,True,29.51,26390528,26177536,27721728,26716452,18194872,198403,2554976452,2538432250,50
2307.14184,True,12.65,26308608,26796032,26529792,26419200,1866118,82868,2540010064,2538517602,0
2307.14185,True,14.28,26791936,27127808,27115520,26920960,4978579,334520,2543205799,2538859185,13
2307.14186,True,25.63,27123712,27344896,27332608,26858837,18090286,381434,2547361440,2539244580,6
2307.14187,True,13.46,27361280,27435008,27369472,27366741,6059699,140805,2543575886,2539405485,48
2307.14188,True,21.3,27426816,26107904,27439104,26718208,8039469,307978,2543583514,2539739103,59
2307.14189,True,35.56,26144768,27238400,27062272,26794496,26272698,586999,2557550689,2540329217,3
2307.14190,True,10.91,27238400,27348992,27348992,27294378,6132190,6126453,2546455769,2546458237,0
2307.14191,True,15.11,27340800,27488256,27475968,27380736,8155264,119954,2550636266,2546593572,42
2307.14192,True,10.76,27480064,27627520,27623424,27536042,1487906,1231782,2547826898,2547843852,21
2307.14193,True,10.61,27631616,27815936,27795456,27688960,1186687,124958,2547970862,2547980948,31
2307.14194,True,10.35,27820032,27869184,27869184,27852800,386531,192184,2548174155,2548191709,23
2307.14195,True,14.97,27865088,27906048,27889664,27877376,509890,172158,2548374532,2548368105,9
2307.14196,True,9.97,27901952,27914240,27910144,27906048,177792,112979,2548482756,2548482758,0
2307.14197,True,15.92,27910144,27955200,27955200,27942912,2678689,904287,2549390290,2549390292,0
2307.14198,True,21.78,27955200,26456064,27963392,26959872,11421286,3030861,2559279538,2552423129,0
2307.14199,True,13.72,26451968,26914816,26906624,26622634,1826,1826,2552425055,2552425055,0
2307.14200,True,14.44,26910720,27807744,27709440,27181056,196564,194670,2552624874,2552624874,10
2307.14201,True,14.05,27799552,27906048,27906048,27865088,1791,1791,2552626458,2552626763,1
2307.14202,True,14.71,26435584,26468352,26468352,26234880,28305542,93075,2556804786,2552727917,16
2307.14203,True,28.15,42176512,41361408,42557440,42322602,3402076,1784730,2613241054,2613221864,0
2307.14204,True,16.66,41754624,42311680,42885120,42398720,3490083,376135,2613598098,2613628568,28
2307.14205,True,15.17,42528768,41893888,43106304,42778624,676151,129347,2613787126,2613779131,32
2307.14206,True,13.38,42139648,42778624,43364352,42801834,1287,1287,2613780516,2613780516,0
2307.14207,True,32.92,42815488,43057152,43855872,42966016,53455905,435075,2618362057,2614220552,5
2307.14208,True,22.68,43081728,42471424,43683840,43401216,14099564,585889,2622800075,2614810586,7
2307.14209,True,13.69,42500096,43077632,43245568,42987520,6855263,1005815,2620838014,2615853725,36
2307.14210,True,14.12,42057728,41926656,43175936,42756096,66282,66282,2615921732,2615927105,19
2307.14211,True,14.81,42348544,42455040,43614208,43112448,424690,238578,2616167206,2616181480,50
2307.14212,True,13.58,42708992,43008000,43454464,43144533,4941,4941,2616183658,2616186519,8
2307.14213,True,27.51,43057152,43204608,43446272,43158381,21815685,323626,2637141758,2616513132,2
2307.14214,True,19.68,43233280,43282432,43786240,43515904,15439866,68008,2625966809,2616584412,3
2307.14215,True,9.82,43323392,43229184,43749376,43334314,46942,47274,2616633216,2616634443,4
2307.14216,True,10.38,43261952,43696128,43917312,43457194,121532,61370,2616697432,2616702002,14
2307.14217,True,14.57,36433920,36118528,37441536,36843520,524320,530127,2617233933,2617237400,10
2307.14218,True,14.55,36409344,35901440,37027840,36613120,2256732,118259,2617356580,2617358231,6
2307.14219,True,15.38,36139008,36061184,36933632,36638720,1047977,200546,2617558875,2617577910,57
2307.14220,True,9.97,36216832,37220352,37109760,36693333,133035,136035,2617714750,2617716711,7
2307.14221,True,42.55,37228544,36364288,37351424,37003673,1019991,265125,2618177834,2617984107,1
2307.14222,True,29.66,36454400,36626432,36986880,36737609,58968,58968,2618047665,2618047665,14
2307.14223,True,47.93,35848192,36458496,37273600,36728459,1309606,953590,2619011552,2619011552,27
2307.14224,True,58.4,36487168,35696640,37617664,37169624,28582,28582,2626343501,2619040233,50
2307.14225,True,10.3,35987456,36212736,36548608,36088490,634340,634786,2619677029,2619689127,27
2307.14226,True,10.12,35987456,36339712,36524032,36163584,389463,22580,2619713104,2619713593,1
2307.14227,True,11.85,36368384,36671488,36691968,36356096,3193804,138565,2622520000,2619865135,13
2307.14228,True,17.72,35880960,36069376,36671488,36087808,2367058,137780,2620986960,2620019356,5
2307.14229,True,43.56,36323328,37191680,36892672,36759552,36654774,2943393,2653772358,2622968349,8
2307.14230,True,12.65,37187584,37535744,37376000,37313194,5293099,238404,2628076671,2623210432,1
2307.14231,True,25.67,35774464,36356096,36872192,36601856,19666852,56239,2641948393,2623269781,3
2307.14232,True,10.39,36392960,36397056,36806656,36440746,2775685,354594,2623626126,2623632281,17
2307.14233,True,22.6,36433920,36106240,37683200,36667392,11283301,99554,2634454501,2623738806,14
2307.14234,True,10.89,36167680,36270080,36741120,36296021,2098299,203993,2625481595,2623944054,0
2307.14235,True,16.45,36294656,36888576,37085184,36720640,9362028,299749,2632462755,2624305638,81
2307.14236,True,10.52,36880384,36876288,37330944,36977322,2042981,250033,2624555770,2624557752,1
2307.14237,True,43.2,36892672,36454400,37715968,37374361,18865477,155126,2643031491,2624716386,5
2307.14238,True,20.17,36564992,36950016,37298176,36965580,2332,2332,2624716484,2624718816,0
2307.14239,True,10.45,36937728,36777984,37216256,36802560,447403,401017,2625121727,2625135072,32
2307.14240,True,29.28,36806656,36868096,37294080,36954697,19836774,333039,2634889722,2625481397,27
2307.14241,True,22.12,36884480,36933632,37072896,36910694,11627356,248513,2635950883,2625740483,24
2307.14242,True,30.78,36962304,37617664,37404672,37080502,19023284,101984,2644545342,2625857744,38
2307.14243,True,17.28,36302848,36601856,37261312,36927488,4030625,468884,2629413717,2626332826,12
2307.14244,True,12.18,36904960,36950016,37208064,36903594,2703620,150609,2628923946,2626490909,14
2307.14245,True,69.16,36233216,36843520,37400576,36808192,12418035,147277,2628427873,2626644492,14
2307.14246,False,226.26,36851712,36892672,36896768,36886246,0,0,2626644592,2626644592,0
2307.14247,False,163.68,36884480,36876288,36888576,36877173,0,0,2626644681,2626644681,0
2307.14248,False,128.34,36872192,36880384,36880384,36880101,0,0,2626644770,2626644770,0
2307.14249,False,405.61,36872192,37113856,38645760,37930518,0,0,2626644859,2626644859,0
2307.14250,False,303.29,37175296,37634048,37670912,37377989,0,0,2626644948,2626644948,0
2307.14251,True,329.63,37650432,38952960,39370752,38506004,3169404,257998,2627504892,2626910065,19
2307.14252,True,18.05,38965248,38481920,39022592,38981632,196623,51551,2627064028,2626970215,22
2307.14253,True,17.12,38703104,39071744,39002112,38858752,8164117,145661,2634893928,2627126556,21
2307.14254,True,41.89,39067648,39608320,39608320,39373619,27086731,251999,2637010208,2627381586,2
2307.14255,True,12.66,39604224,38838272,39682048,39632896,145212,146723,2627546748,2627546748,59
2307.14256,True,20.24,38948864,39297024,39251968,38987366,2563111,400416,2628562351,2627964545,21
2307.14257,True,9.81,39305216,38907904,39407616,39159125,92771,54367,2628020213,2628020635,1
2307.14258,True,15.49,38928384,39256064,39170048,38983680,3778985,113503,2628134232,2628147338,36
2307.14259,True,18.75,39268352,39239680,39612416,39328972,12660156,424487,2631842628,2628577071,10
2307.14260,True,10.09,39239680,38821888,39362560,39073109,87035,84475,2628663416,2628665309,7
2307.14261,True,19.33,38875136,38756352,39067648,38830080,250441,255284,2628921781,2628930678,32
2307.14262,True,12.18,38797312,39165952,39059456,38967978,3850793,114064,2632660948,2629050443,10
2307.14263,True,10.41,39161856,39260160,39206912,39157760,1150518,139954,2629192255,2629192820,2
2307.14264,True,14.89,39260160,39776256,39747584,39416832,502459,504628,2629699997,2629709681,30
2307.14265,True,9.73,39780352,38981632,39874560,39497728,830613,286787,2629998071,2629998073,0
2307.14266,True,10.0,38989824,38608896,39067648,38815061,43892,31634,2630031576,2630032559,3
2307.14267,True,9.66,38658048,38604800,38879232,38648490,67418,55011,2630089362,2630090545,3
2307.14268,True,13.85,38649856,39309312,39272448,38943744,8058,8058,2630092430,2630098697,14
2307.14269,True,14.81,39329792,39149568,39354368,39135232,311420,299027,2630399309,2630399895,2
2307.14270,True,16.73,39165952,39755776,39866368,39460864,4413505,290897,2632559628,2630706039,42
2307.14271,True,10.42,38559744,39211008,39178240,38903808,58229,59445,2630766608,2630772702,20
2307.14272,True,16.48,39231488,39874560,39407616,39347200,8216310,407396,2637595779,2631192912,29
2307.14273,True,13.71,39870464,39993344,39989248,39910400,3014191,313880,2633891568,2631515817,17
2307.14274,True,12.9,39985152,39256064,40005632,39996074,10126378,629390,2635098905,2632188554,69
2307.14275,True,9.94,39374848,39829504,39796736,39587840,153114,142684,2632332301,2632333792,6
2307.14276,True,15.34,39841792,39059456,39841792,39284736,5596992,621779,2632958153,2632976432,39
2307.14277,True,25.36,39084032,39424000,39428096,39128405,3888155,723967,2634292274,2633721242,50
2307.14278,True,15.22,39473152,40321024,40235008,39723008,6596130,637432,2637899271,2634387513,73
2307.14279,True,11.66,40312832,40423424,40316928,40315562,159291,44119,2634497076,2634433673,2
2307.14280,True,10.54,40415232,38977536,40460288,39889578,704823,74095,2634509728,2634511809,6
2307.14281,True,23.36,38981632,40005632,40345600,39626752,627101,635838,2635149830,2635151288,5
2307.14282,True,20.56,40013824,39096320,40112128,39478067,2060839,798254,2636133071,2635952171,2
2307.14283,True,16.73,39129088,39616512,39620608,39359488,3270344,913116,2637805502,2636894022,64
2307.14284,True,14.72,39727104,39079936,39751680,39319552,133302,136036,2637030948,2637036111,19
2307.14285,True,10.74,39108608,38928384,39129088,38931114,1473290,51786,2638457334,2637089870,1
2307.14286,True,9.9,38977536,39407616,39321600,39172778,89545,89871,2637181117,2637187848,22
2307.14287,True,14.93,39411712,39706624,39698432,39574528,1338030,699151,2637889046,2637891277,6
2307.14288,True,970.3,39702528,33304576,40153088,32330453,154691463,244067,2682000707,2638138057,3
2307.14289,True,15.55,32301056,33800192,33800192,33062912,268529,184319,2638323449,2638331896,32
2307.14290,True,21.98,33857536,33497088,33951744,33560166,408638,188266,2638551046,2638523201,5
2307.14291,True,69.39,33505280,34365440,34365440,33886580,56615453,265061,2666561009,2638790521,0
2307.14292,True,21.74,34365440,33349632,34418688,34392064,622473,232846,2639031661,2639031661,20
2307.14293,True,44.05,33550336,28827648,34000896,33829774,15706959,127973,2644322251,2639172802,29
2307.14294,True,27.25,27746304,25907200,27746304,26267648,210148,155968,2639328870,2639331234,3
2307.14295,True,355.04,25931776,25165824,26030080,24417662,447262,290103,2639621434,2639623441,1
2307.14296,True,714.86,22638592,23605248,25985024,24568137,2122014,295996,2641227274,2639926044,9
2307.14297,False,509.25,23867392,19689472,26124288,22784223,0,0,2639926143,2639926143,0
2307.14298,True,568.97,20492288,22786048,21880832,20897863,9603,9603,2639935835,2639935835,18
2307.14299,True,811.92,23162880,25665536,25477120,24283428,2995985,1538342,2641476365,2641489741,37
2307.14300,False,457.73,25956352,21524480,26034176,23279593,0,0,2641489842,2641489842,0
2307.14301,True,254.87,22061056,25686016,24989696,22586116,808345,98466,2641598291,2641598291,29
2307.14302,True,126.2,25722880,26808320,26693632,25727921,59442773,658090,2660200940,2642258968,1
2307.14303,True,11.83,26804224,26275840,26853376,26585770,1695560,395299,2642656315,2642675051,53
2307.14304,True,11.95,26288128,26685440,26681344,26426026,4124717,113784,2642788934,2642795030,11
2307.14305,True,19.33,26689536,26873856,26775552,26741760,45219634,45220610,2688026279,2688026279,24
2307.14306,True,15.0,26877952,25591808,26894336,26361856,2035427,407763,2688725907,2688446605,32
2307.14307,True,23.29,25608192,26603520,26472448,25810534,1077888,116651,2688963251,2688566079,5
2307.14308,True,11.87,26599424,26775552,26714112,26643114,2661833,336942,2688903119,2688909810,13
2307.14309,True,13.74,26783744,27267072,26808320,26798762,3836130,383521,2692348035,2689317039,40
2307.14310,True,15.97,27262976,26066944,27299840,26603520,1428096,294357,2689613408,2689621694,26
2307.14311,True,10.39,26066944,26300416,26284032,26147498,363100,279067,2689902838,2689903215,1
2307.14312,True,313.7,26300416,26312704,26472448,26283905,4486397,269845,2693393114,2690177538,6
2307.14313,True,25.92,26308608,27017216,27017216,26458112,14177735,579429,2702744174,2690760132,4
2307.14314,True,10.6,27013120,25874432,27033600,26577578,394107,57931,2690819728,2690825596,18
2307.14315,True,10.97,25939968,26193920,26169344,26034176,968946,907821,2691735224,2691744100,29
2307.14316,True,19.0,26198016,26451968,26206208,26204160,9465615,163505,2700872204,2691923320,41
2307.14317,True,14.31,26456064,27521024,27512832,27039061,1531,1531,2691924949,2691924949,0
2307.14318,True,14.48,27516928,28119040,27848704,27630250,249798,255117,2692183519,2692183519,7
2307.14319,True,10.24,28110848,26198016,28119040,28114944,688459,373196,2692558000,2692558002,0
2307.14320,True,15.15,26378240,27009024,26460160,26427392,7925120,219071,2699455773,2692779028,2
2307.14321,True,18.92,27013120,27402240,27148288,27064320,270722,272631,2693057114,2693057114,15
2307.14322,True,16.09,27398144,27877376,27877376,27539456,2475476,415670,2693475186,2693479733,14
2307.14323,True,14.82,27869184,28467200,27893760,27885568,2579158,198102,2695712385,2693684691,15
2307.14324,True,14.22,28467200,27299840,28471296,27784533,6647000,289531,2699266495,2694006290,48
2307.14325,True,30.54,27316224,26787840,28053504,27427401,14045885,148359,2698564948,2694163547,22
2307.14326,True,23.07,26853376,27385856,27070464,26963148,11599100,103408,2705597216,2694281530,31
2307.14327,True,19.39,27381760,26456064,27664384,27506688,3805,3805,2694285435,2694285435,6
2307.14328,True,291.4,26628096,27557888,27549696,26876877,3688312,757681,2695099325,2695052027,14
2307.14329,True,15.47,27553792,28315648,28315648,27758592,4887597,152350,2698181480,2695220126,33
2307.14330,True,11.43,28307456,28794880,28741632,28454912,1498107,126618,2695349064,2695373633,74
2307.14331,True,50.19,28790784,28844032,28815360,28796369,42909706,159624,2734154670,2695553726,49
2307.14332,True,17.79,28839936,28909568,28864512,28858368,7940234,133655,2703274791,2695696364,18
2307.14333,True,10.56,28917760,27054080,28921856,28265130,659178,90502,2695788137,2695790437,7
2307.14334,True,12.28,27078656,28606464,27725824,27298474,3776791,480214,2696273814,2696322446,71
2307.14335,True,93.3,28602368,29024256,28676096,28657556,44308754,380481,2720334092,2696718847,28
2307.14336,True,233.88,29020160,29093888,29057024,29045571,144972337,668800,2736434047,2697408945,54
2307.14337,True,34.88,29085696,29143040,29143040,29115904,29407170,4579846,2711209693,2701991754,0
2307.14338,True,15.6,29138944,28160000,29147136,28574720,2328805,815048,2702809067,2702825022,41
2307.14339,True,53.53,28155904,29257728,29229056,28718173,30644426,575131,2713513172,2703412045,13
2307.14340,True,45.63,29253632,27983872,29261824,27976089,48977336,189112,2716019324,2703613194,34
2307.14341,True,59.51,27983872,28172288,28172288,28057600,20481606,346869,2720374136,2703967126,14
2307.14342,True,21.63,28176384,28311552,28311552,28235366,5696191,947761,2706453751,2704917073,0
2307.14343,True,18.45,28303360,28504064,28487680,28361728,9549,9549,2704926720,2704926720,23
2307.14344,True,12.68,28508160,27095040,28520448,28514986,1094115,912717,2705841095,2705841095,1
2307.14345,True,50.92,27303936,28381184,28311552,27528843,1485332,400004,2706879171,2706249556,18
2307.14346,True,10.66,28372992,27869184,28381184,28200960,1437794,810609,2707062186,2707066576,13
2307.14347,True,10.17,27889664,28119040,27967488,27928576,677494,326456,2707396304,2707398668,2
2307.14348,True,10.92,28135424,28479488,28479488,28258304,3727290,124809,2707525221,2707531736,19
2307.14349,True,11.26,28475392,28545024,28524544,28497237,1492888,111572,2707645078,2707662710,18
2307.14350,True,10.6,28540928,27779072,28553216,28252842,1453775,256968,2707922050,2707929434,22
2307.14351,True,19.5,27787264,27086848,28270592,28012544,1010,1010,2707930542,2707930542,0
2307.14352,True,187.14,27283456,28553216,28545024,28041531,91444661,303022,2736425308,2708254409,53
2307.14353,True,25.67,28545024,29114368,29093888,28551850,2438901,577744,2709251891,2708834737,3
2307.14354,True,18.31,29106176,29274112,29147136,29124608,10229682,199300,2718830327,2709044785,25
2307.14355,True,10.18,29265920,29483008,29270016,29267968,923051,175678,2709221844,2709223280,5
2307.14356,True,10.31,29495296,29528064,29523968,29506218,90000,91326,2709316289,2709325814,29
2307.14357,True,9.68,29523968,29532160,29532160,29528064,22307,22307,2709349172,2709349172,0
2307.14358,True,15.19,29536256,29761536,29573120,29551274,3050603,1592757,2710943531,2710952236,28
2307.14359,True,13.05,29757440,29999104,29995008,29839360,1332,1332,2710953668,2710953668,0
2307.14360,True,10.97,29990912,27607040,29995008,29151232,1957164,71565,2711027218,2711027220,0
2307.14361,True,26.09,27611136,28250112,28225536,27924480,4905,4905,2711029142,2711032222,9
2307.14362,True,12.24,28241920,27721728,28254208,27884202,4923811,154477,2715691966,2711207379,16
2307.14363,True,19.33,27734016,28147712,27811840,27771904,12601472,781685,2722689701,2711999174,22
2307.14364,True,15.46,28143616,28594176,28504064,27944960,1755637,456067,2712457422,2712477008,57
2307.14365,True,9.89,28594176,28704768,28602368,28598272,45972,46721,2712526929,2712526929,6
2307.14366,True,15.84,27201536,27734016,27705344,27452416,2458758,745767,2713559225,2713279324,15
2307.14367,True,30.25,27729920,28418048,28418048,27974509,7023874,375907,2715714795,2713667791,26
2307.14368,True,9.79,28409856,28426240,28413952,28411904,146479,137611,2713812054,2713812054,15
2307.14369,True,18.62,28495872,28708864,28700672,28579840,165678,167986,2713981509,2713981509,0
2307.14370,True,27.92,28700672,28979200,28946432,28762112,255668,260608,2714193101,2714264910,73
2307.14371,True,12.97,28987392,29143040,29138944,29040640,1442,1442,2714266450,2714266450,0
2307.14372,True,14.0,29138944,29151232,29147136,29144405,2133,2133,2714268676,2714268676,0
2307.14373,True,9.95,29143040,29151232,29151232,29147136,66638,66638,2714340178,2714340178,11
2307.14374,True,26.93,29143040,29523968,29523968,29211989,18982089,1102973,2731101115,2715448192,3
2307.14375,True,10.31,29523968,27942912,29532160,28998314,222828,63612,2715513994,2715515416,4
2307.14376,True,12.61,27934720,28241920,28139520,28008448,2241845,83116,2717620270,2715602478,5
2307.14377,True,86.83,28262400,28844032,28479488,28373674,47857088,454530,2761840995,2716058747,0
2307.14378,True,13.46,28835840,28999680,28999680,28894549,3111,3111,2716061957,2716061957,3
2307.14379,True,16.58,28991488,29032448,29020160,29000704,2540391,337508,2716401301,2716408967,17
2307.14380,True,9.95,29028352,29040640,29040640,29034496,191877,116947,2716528196,2716530544,7
2307.14381,True,13.37,29036544,29044736,29044736,29042005,5602420,1302330,2720439521,2717842122,20
2307.14382,True,53.74,29044736,28585984,29069312,28248622,34512932,2640276,2736317443,2720539669,161
2307.14383,True,22.69,28585984,28672000,28831744,28591718,10218905,900609,2725599454,2721443234,2
2307.14384,True,12.08,28692480,28995584,28925952,28773034,2529485,143898,2721589120,2721600506,35
2307.14385,True,147.7,28987392,29126656,29089792,29035354,21857628,10413577,2732455847,2732037955,45
2307.14386,True,12.61,29118464,29184000,29184000,29143040,3434610,114311,2732152368,2732167151,39
2307.14387,True,16.63,29175808,29388800,29388800,29266944,7146206,1579898,2733749304,2733757840,26
2307.14388,True,15.3,29380608,27619328,29384704,28762112,7590190,159728,2739771011,2733924377,15
2307.14389,True,10.84,27627520,28094464,28073984,27785898,853604,155449,2734081365,2734086026,14
2307.14390,True,16.6,28090368,28250112,28250112,28158976,828634,829917,2734917055,2734917057,0
2307.14391,True,11.96,28258304,27627520,28266496,27942912,2629254,296541,2735213694,2735242208,53
2307.14392,True,18.11,27635712,28090368,27779072,27686912,10016480,212805,2745018794,2735482101,69
2307.14393,True,14.66,28082176,29192192,28745728,28306090,226321,231644,2735717067,2735717067,8
2307.14394,True,16.08,29184000,28336128,29204480,28523520,6186456,119880,2738846518,2735843505,12
2307.14395,True,13.66,28327936,28389376,28336128,28333397,5030449,205908,2740326790,2736062927,34
2307.14396,True,26.63,28381184,29478912,29478912,28566869,14856408,482584,2749678140,2736560116,38
2307.14397,True,29.66,27471872,28143616,27992064,27660970,22193308,1290098,2756987810,2737910876,164
2307.14398,True,46.13,28164096,27721728,28180480,27459993,1492250,557381,2738828492,2738470579,1
2307.14399,True,20.87,27791360,28561408,28557312,28069068,5796612,906757,2741003597,2739407438,52
2307.14400,True,15.31,28553216,27529216,28561408,28180480,1109779,86536,2739875731,2739496311,2
2307.14401,True,11.31,27521024,27922432,27734016,27602944,1212622,53656,2739551142,2739551144,0
2307.14402,True,17.84,27951104,34713600,28246016,28067840,500929,99196,2739665939,2739659650,25
2307.14403,True,15.14,34709504,34930688,34717696,34714965,7298144,1800425,2745156324,2741466624,13
2307.14404,True,10.23,34922496,35016704,34938880,34930688,945773,68822,2741537100,2741539171,6
2307.14405,True,88.06,35024896,35053568,35045376,35036501,7631633,334444,2746154876,2741884854,14
2307.14406,True,63.31,35053568,35545088,35475456,35364548,4937998,861095,2743590279,2742751633,10
2307.14407,True,10.4,35536896,35557376,35557376,35547136,51361,10192,2742786263,2742764024,0
2307.14408,True,18.14,35549184,35139584,35553280,35224576,5670087,1775281,2748305454,2744571699,42
2307.14409,True,67.85,35143680,34766848,35176448,34479542,8236600,219814,2749478781,2744800650,23
2307.14410,True,11.07,34791424,35512320,35229696,34938880,486270,175109,2744976890,2745028411,161
2307.14411,True,25.16,35536896,35913728,35622912,35583590,18280146,183860,2763041484,2745261242,72
2307.14412,True,34.89,35913728,36179968,36069376,36006180,10742005,167667,2752653867,2745430921,0
2307.14413,True,17.06,36171776,36528128,36200448,36190208,2577947,364667,2746463222,2745853244,79
2307.14414,True,12.97,36524032,36569088,36532224,36529493,1947938,1205893,2746851881,2747062447,0
2307.14415,True,16.77,36560896,36589568,36589568,36575232,3740061,2229693,2749294004,2749304719,35
2307.14416,True,80.02,36581376,34533376,36589568,34679868,17527820,1374883,2753767445,2750705940,85
2307.14417,True,10.61,34541568,34922496,34856960,34671274,528318,215267,2751040829,2750935658,21
2307.14418,True,12.89,34926592,36315136,35520512,35130026,3265465,233608,2751169364,2751250023,108
2307.14419,True,18.75,36306944,36380672,36319232,36314112,1241867,321459,2752142759,2751575321,5
2307.14420,True,12.83,36376576,36491264,36417536,36392960,4777938,659652,2755667935,2752237452,0
2307.14421,True,11.89,36483072,36511744,36499456,36491264,3541944,1052216,2753289766,2753293253,2
2307.14422,True,13.01,36503552,36806656,36507648,36506282,4849062,255154,2757731362,2753551079,0
2307.14423,True,10.07,36802560,35250176,36810752,36806656,1066530,182417,2754449370,2753735416,0
2307.14424,True,21.35,35241984,35962880,35962880,35533619,15311059,439008,2758165525,2754199410,54
2307.14425,True,20.13,35975168,35561472,35983360,35481600,402750,168156,2754414699,2754370846,4
2307.14426,True,15.18,35581952,36044800,35606528,35596970,4910863,98325,2757991375,2754497596,84
2307.14427,True,16.58,36040704,35221504,36052992,35469312,4897529,228985,2754728562,2754755201,63
2307.14428,True,15.34,35213312,35655680,35532800,35332096,359410,351398,2755108618,2755127346,61
2307.14429,True,10.86,35680256,36065280,35905536,35759445,4168705,2659744,2757788994,2757808702,71
2307.14430,True,11.77,36085760,36233216,36126720,36103509,2496391,155495,2757966734,2757992820,51
2307.14431,True,12.62,36233216,36352000,36352000,36275541,79390,80118,2758074008,2758077764,13
2307.14432,True,19.1,36343808,36458496,36458496,36376576,5599215,248313,2760445603,2758344144,38
2307.14433,True,15.47,36474880,36483072,36483072,36480341,8692642,114489,2766681165,2758465235,12
2307.14434,True,13.48,36474880,36904960,36483072,36480341,8880135,3367821,2764292523,2761848944,45
2307.14435,True,178.08,36896768,36450304,36904960,35574215,35919456,2265224,2776001205,2764269560,357
2307.14436,True,72.69,36442112,35688448,36593664,36258065,14712419,223760,2770644528,2764497371,5
2307.14437,True,19.14,35708928,35897344,35868672,35790848,5008744,167189,2767048212,2764672435,16
2307.14438,True,9.73,35954688,36872192,35987456,35971072,130164,133096,2764813807,2764813807,24
2307.14439,True,32.83,36864000,35483648,36884480,36186989,12312661,202901,2767836578,2765019433,4
2307.14440,True,11.79,35495936,36929536,36773888,35928746,2724249,170322,2765543830,2765212590,49
2307.14441,True,14.83,36925440,35487744,36929536,36210005,406896,409179,2765646744,2765646744,71
2307.14442,True,108.97,35516416,36052992,36368384,35687557,12746048,762958,2771299332,2766421516,29
2307.14443,True,15.66,36061184,36216832,36188160,36097024,86861,87628,2766510224,2766511641,5
2307.14444,True,14.14,36376576,36593664,36511744,36422997,1707,1707,2766513443,2766513443,0
2307.14445,True,44.12,36593664,36536320,37179392,36678769,3902624,517750,2768842966,2767039830,15
2307.14446,True,12.49,36626432,36921344,36876288,36715178,2478145,148414,2767188343,2767199113,23
2307.14447,True,12.94,36913152,37101568,36921344,36917248,1997920,101392,2769009775,2767318334,37
2307.14448,True,16.74,37097472,37150720,37150720,37114880,9227712,460434,2771496363,2767790282,27
2307.14449,True,19.15,37142528,36110336,37150720,36357120,4429391,260593,2770229220,2768065139,35
2307.14450,True,10.19,36102144,36024320,36102144,36044800,1688912,1015084,2769094116,2769094116,32
2307.14451,True,12.98,36118528,36409344,36302848,36188160,2073,2073,2769094216,2769096289,0
2307.14452,True,10.88,36409344,36577280,36577280,36473514,1025874,145837,2769244522,2769260136,53
2307.14453,True,10.27,36573184,35364864,36581376,36577280,287335,42780,2769471081,2769305100,1
