lambda,nu,emp_mean
12,1.0600000000000003,10.326666666666666
168,1.1100000000000003,91.81333333333333
172,1.0700000000000003,96.52666666666667
62,1.1600000000000004,34.92666666666667
127,1.0900000000000003,84.07333333333334
99,1.1300000000000003,58.57333333333333
89,1.1200000000000003,54.82
13,1.0600000000000003,11.273333333333333
156,0.9900000000000002,97.78
177,1.1100000000000003,93.87333333333333
133,0.8800000000000001,98.38
110,0.9100000000000001,97.57333333333334
153,0.8900000000000001,98.26
63,1.0800000000000003,46.653333333333336
32,1.0800000000000003,25.38
137,1.1200000000000003,80.39333333333333
69,1.1100000000000003,45.626666666666665
38,1.0400000000000003,32.44
64,0.9500000000000002,78.2
93,1.0400000000000003,78.21333333333334
28,0.9900000000000002,28.866666666666667
72,0.9400000000000002,89.90666666666667
194,1.1200000000000003,94.46666666666667
151,0.8300000000000001,98.50666666666666
149,0.8800000000000001,98.44
117,0.9500000000000002,97.04
16,1.1700000000000004,10.533333333333333
75,0.9700000000000002,84.90666666666667
131,0.8800000000000001,98.17333333333333
69,0.9000000000000001,93.16
62,0.9500000000000002,76.50666666666666
103,0.8600000000000001,98.04
76,0.9700000000000002,84.87333333333333
87,0.8400000000000001,97.84666666666666
196,0.9600000000000002,98.28
185,1.0400000000000003,97.3
76,0.8800000000000001,96.60666666666667
112,1.0600000000000003,85.73333333333333
129,0.8600000000000001,98.24666666666667
182,1.0400000000000003,97.54666666666667
69,1.1400000000000003,40.8
83,0.81,98.18666666666667
195,0.8600000000000001,98.66
117,1.0400000000000003,90.11333333333333
192,1.1600000000000004,88.70666666666666
25,1.1200000000000003,17.7
11,0.8900000000000001,14.993333333333334
139,1.0300000000000002,95.62666666666667
170,0.81,98.8
180,1.0600000000000003,96.98
120,0.9400000000000002,97.26
172,0.8400000000000001,98.64
109,1.0000000000000002,94.97333333333333
113,0.9100000000000001,97.72
148,1.1200000000000003,85.83333333333333
167,1.1500000000000004,85.80666666666667
27,0.9700000000000002,30.64
14,0.9300000000000002,17.2
77,1.1900000000000004,37.873333333333335
112,1.0500000000000003,85.99333333333334
150,1.1400000000000003,80.25333333333333
47,1.1600000000000004,27.2
84,0.8,98.15333333333334
117,1.1600000000000004,60.78666666666667
98,0.9400000000000002,96.18
80,0.9100000000000001,95.87333333333333
114,1.1100000000000003,70.94
118,0.9300000000000002,97.57333333333334
115,0.9500000000000002,97.20666666666666
123,0.9100000000000001,98.16
127,1.1300000000000003,71.9
183,1.1800000000000004,81.73333333333333
85,0.9900000000000002,86.54
77,0.9700000000000002,86.19333333333333
84,0.9600000000000002,92.55333333333333
37,1.1100000000000003,26.526666666666667
179,1.1000000000000003,94.02
155,1.1400000000000003,83.38
77,0.81,97.88
124,1.1800000000000004,58.60666666666667
195,0.9100000000000001,98.51333333333334
106,0.8400000000000001,98.07333333333334
109,1.1900000000000004,51.333333333333336
45,1.0500000000000003,37.64
12,1.0800000000000003,9.913333333333334
193,1.0400000000000003,97.60666666666667
70,1.1200000000000003,43.49333333333333
107,0.9900000000000002,94.02
69,1.1300000000000003,42.75333333333333
52,1.0700000000000003,40.266666666666666
