RAM 6586/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [25%@2188,0%@2188,25%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 3% bg 21% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/578 	 2013/1564 	 1239/1163 CV 0/0 VDDRQ 464/464 SYS5V 2130/1940
RAM 6588/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2187,0%@2187,66%@2187,100%@2187,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 7% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 464/575 	 2013/1573 	 1239/1164 CV 0/0 VDDRQ 464/464 SYS5V 2130/1944
RAM 6576/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,33%@2188,50%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 28%@522 APE 150 MTS fg 0% bg 18% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/576 	 2168/1585 	 1239/1166 CV 0/0 VDDRQ 464/464 SYS5V 2130/1947
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,50%@2188,100%@2188,50%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 39%@522 APE 150 MTS fg 0% bg 8% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/577 	 2168/1596 	 1238/1167 CV 0/0 VDDRQ 464/464 SYS5V 2170/1951
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 8%@522 APE 150 MTS fg 0% bg 7% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/578 	 2168/1607 	 1239/1169 CV 0/0 VDDRQ 464/464 SYS5V 2170/1956
RAM 6578/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 4% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/579 	 2168/1617 	 1239/1170 CV 0/0 VDDRQ 464/464 SYS5V 2170/1960
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,0%@2188,100%@2188,33%@2188,off,off,off,off] EMC_FREQ 3%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 17% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/579 	 2168/1627 	 1239/1171 CV 0/0 VDDRQ 464/464 SYS5V 2170/1963
RAM 6580/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2187,25%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 3%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 7% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/580 	 2168/1637 	 1239/1172 CV 0/0 VDDRQ 464/464 SYS5V 2170/1967
RAM 6581/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,0%@2188,50%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 4%@522 APE 150 MTS fg 1% bg 0% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/581 	 2168/1646 	 1239/1173 CV 0/0 VDDRQ 464/464 SYS5V 2170/1971
RAM 6585/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@2188,0%@2188,33%@2188,25%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 1% bg 0% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 464/579 	 2168/1655 	 1239/1175 CV 0/0 VDDRQ 464/464 SYS5V 2130/1973
RAM 6587/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@1895,33%@1880,50%@1880,0%@1880,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 0% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@24.5C 	@27C thermal@25.45C Tboard@27C GPU 619/579 	 2168/1664 	 1239/1176 CV 0/0 VDDRQ 464/464 SYS5V 2130/1976
